text,date,url,from
"@wol @elonmusk @NorthmanTrader Dumb: (outer) space is also 'Raum' in German
Dumber: facile analogy to WWII",2022-10-11 21:36:32+00:00,https://twitter.com/santayuda_2/status/1579949091295199232,santayuda_2
@wol @elonmusk @NorthmanTrader 😂😂,2022-10-11 17:54:48+00:00,https://twitter.com/ChargerBob6/status/1579893290950098944,ChargerBob6
@wol @elonmusk @NorthmanTrader Heb je daar echt 18 minuten over gedaan om deze uitermate slechte Godwin te bedenken?,2022-10-11 17:18:24+00:00,https://twitter.com/collapsologist/status/1579884132142051331,collapsologist
@wol @RTVDrenthe https://t.co/cppW1sHWiT,2022-10-11 12:22:21+00:00,https://twitter.com/LennieBrons/status/1579809628720095232,LennieBrons
"@wol @RTVDrenthe Als een m een v wil zijn dan kan dat blijkbaar. Ik ben 49, kan ik nu ook 68 en 3 maanden zijn? Dan kan ik met pensioen. Doei!",2022-10-11 12:17:48+00:00,https://twitter.com/malibujus/status/1579808482462928898,malibujus
"@wol @pepijnnagtzaam @RTVDrenthe 15,22 procent van de stemmen is het oneens met de stelling😶",2022-10-11 11:32:45+00:00,https://twitter.com/Ciske10/status/1579797144575569920,Ciske10
"@wol @RTVDrenthe stelling is een beetje clickbait, maar zoals altijd; eerst lezen ( deed ik ook niet XD )",2022-10-11 11:31:59+00:00,https://twitter.com/Wippien/status/1579796952698716161,Wippien
@wol @RTVDrenthe Anders kunnen we 't bij twijfel altijd even vragen.,2022-10-11 11:22:18+00:00,https://twitter.com/JanKarman/status/1579794514843435016,JanKarman
"@wol @RTVDrenthe ""Live, and let die.""",2022-10-11 11:20:38+00:00,https://twitter.com/Amphybrach/status/1579794096285442048,Amphybrach
@wol moeite met “die”,2022-10-11 11:03:59+00:00,https://twitter.com/eelcobvr/status/1579789905420427264,eelcobvr
"@wol @RTVDrenthe Wat vind jij, Wol??",2022-10-11 10:59:49+00:00,https://twitter.com/pepijnnagtzaam/status/1579788856664420352,pepijnnagtzaam
"@wol @mhanemaaijer @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Maar hier was maar 1 mening! Ik ben dus heel benieuwd naar de volgende 'mening'. En dan natuurlijk van iemand die tegen verdere gaswinning is meneer Wollaars. Ik stel voor of Kockelkoren (SODM) of @samgerrits, auteur van 'De aarde en het gas', Follow the Money. Durft u dat aan?",2022-10-10 19:25:58+00:00,https://twitter.com/anjodehaan/status/1579553845394698243,anjodehaan
